trip_id,driver_id,rider_id,device_id,pickup_location,dropoff_location,distance_km,fare_amount,payment_method,pickup_time,dropoff_time,fraud_flag,fraud_type
840,9feeda82-6311-4a12-88b7-8a999fbb8071,214c194d-3e66-4cb0-8a94-1de361b75a41,8973dd71-7a15-4016-a23c-f38dbf3c327c,"28.633237584997396,77.15342700815806","28.612224680583225,77.22581391224601",7.54,68.07,cash,2025-07-06 14:55:43.094618,2025-07-06 15:00:43.094618,0,legit
841,4fce6bfe-c3e2-4a5d-89cf-6fbcafb6762a,51d6f277-0481-4db4-b320-22b4198324da,27c4ae32-fae2-4fff-ae8d-05b425ab4221,"28.62905395730215,77.29064150618915","28.560284827407663,77.17853878498957",13.15,129.85,cash,2025-06-27 05:10:17.798284,2025-06-27 05:53:17.798284,0,legit
842,6b8a3e45-3fe4-486a-a17a-556f212f3666,f8d760a9-7c85-4a3d-ab5d-f540a948be42,e908a9b8-2ec5-4c46-96e3-d279e53f209a,"28.617223964641976,77.1522801798895","28.517875813382535,77.30511425377057",18.23,166.39,wallet,2025-08-17 02:55:32.427508,2025-08-17 03:41:32.427508,0,legit
843,55ab7911-5637-4540-85f2-121ae8d24205,322d55e4-00fe-4ebe-aa55-dddf31d3bbd1,5c94b3ad-f314-46be-9849-99b6091cc764,"28.619066295536847,77.17650493998104","28.700829018085766,77.14778622365563",8.67,71.55,wallet,2025-06-19 06:22:12.627682,2025-06-19 06:44:12.627682,0,legit
844,ed1b257e-f4f6-42de-aedc-36d4978e2eb2,014d1426-c4b8-41eb-9eb3-b9ee8166155e,a4496728-ce09-4e2f-b0a9-1a37a373c52c,"28.595002167571202,77.29521535467835","28.54918810727056,77.19458841525754",11.06,104.17,card,2025-08-06 19:54:33.818671,2025-08-06 20:31:33.818671,0,legit
845,2c67ef8c-b9ac-4a53-bb6a-749b921f3975,9c23d9a2-3658-4ce8-8abb-25e7b63147c2,6f757383-542f-4185-991f-a960c69d1d6a,"28.62758831809049,77.24044122114098","28.52806451443355,77.29562959603068",11.38,113.09,wallet,2025-07-26 22:26:24.022794,2025-07-26 22:54:24.022794,0,legit
846,ccad9445-6a75-499d-8716-109f0e68edcc,acce44f1-8769-47f7-84d1-3a455cef692f,7b8f8531-edcc-4622-951e-39bd8f936819,"28.703860382896742,77.19455550539564","28.628842367034622,77.30910154805922",13.69,112.65,card,2025-06-24 17:50:24.712218,2025-06-24 18:14:24.712218,0,legit
847,5587ecd1-2b6e-45c7-a9c0-c77c043324fc,474355da-61e1-4133-ac9a-2e8308a8a503,b05f6343-e665-4a48-8fcb-c267d57b9363,"28.642823869520427,77.28481522351346","28.629629946220525,77.21979894651875",6.63,66.81,wallet,2025-08-03 07:40:34.261867,2025-08-03 08:10:34.261867,0,legit
848,b67fafe7-a661-4814-9d89-77fea14b7067,13516933-ca65-478f-83db-207899fab6e9,71eda398-6c5e-4a64-8d60-a7527fc564f8,"28.586786608788497,77.31847498083914","28.51495414616091,77.27961711647981",0.11,626.49,cash,2025-06-16 18:17:42.463208,2025-06-16 18:33:42.463208,1,device_reuse
849,5b35836e-e597-42d7-9ded-51830f280103,953dbd58-041b-490b-8e23-4a8f53affbeb,82e92f15-89bf-47d9-a604-dff211c3290f,"28.58025628132457,77.19750721958754","28.563404771682293,77.1477803903687",5.25,57.86,wallet,2025-09-08 13:15:29.247035,2025-09-08 14:09:29.247035,0,legit
850,c3c1a862-30cd-49d4-8c7d-f94a187eadad,6834fc39-d9ad-4605-b847-d7eb255af6f9,1be5016f-837c-41f2-acf7-9cc260b0feb1,"28.674687673197017,77.27087107999958","28.59762509479532,77.16034276804004",13.47,144.6,wallet,2025-08-14 14:31:31.669603,2025-08-14 15:00:31.669603,0,legit
851,03c2abf3-8f6a-435f-9a78-2c8474881b6a,6fdf28e1-bccf-4a3f-97de-ef1f9bea7d01,c5ef3cc5-0716-42a2-a75f-7cfc5aa3f1a3,"28.565889203647785,77.17845896056957","28.688446366581918,77.17557327651409",12.26,142.47,cash,2025-07-05 02:15:37.967975,2025-07-05 02:45:37.967975,0,legit
852,e052a940-0342-4169-b244-4030065399f8,91a3687d-d66f-4391-8dbc-075b991b5951,fd2f0a58-16c9-4745-b517-5088aad766e0,"28.555538455028444,77.29654195278098","28.684182408087313,77.27376142851658",13.06,117.3,wallet,2025-09-03 13:54:11.011467,2025-09-03 14:23:11.011467,0,legit
853,985d88b0-a18e-4161-9447-9d24b8ef4f1b,9beff9e1-55cc-46c3-85af-60e5c14b4330,1ed9769e-9ad7-4804-aafc-b5d63258f45e,"28.51965080955712,77.31136117305351","28.51445160167254,77.28477948032528",2.71,29.47,cash,2025-09-06 05:09:22.941405,2025-09-06 06:05:22.941405,0,legit
854,6d44ab6f-fe4d-40d5-9187-43d8c7531b56,0f925865-27ea-4e06-890f-35a305ecf8b8,9e000322-de3b-454d-9409-e3bb2d4c75c9,"28.609569634864524,77.25725887481498","28.58392682590831,77.1903808870757",7.16,77.3,card,2025-07-14 10:54:55.200147,2025-07-14 11:31:55.200147,0,legit
855,8e067175-a2c4-467e-9e55-63dcd5ea4b3a,e5a462a0-4495-4d9b-9149-d7bd00c8326e,fe5e91c2-b920-48bd-9471-51255f92ea91,"28.588409784021685,77.19002172082845","28.608013194981158,77.29740400079487",10.92,110.08,card,2025-08-19 03:59:16.006512,2025-08-19 04:12:16.006512,0,legit
856,e4b17198-4b57-4e18-9dae-4eb564d35f8d,47578720-473e-47f0-a62d-cfcb9d0463fc,55725643-5527-4038-8326-17a1f41541c4,"28.542216517196785,77.29978071340632","28.607496410341856,77.26875332260553",7.23,59.4,card,2025-07-26 15:01:54.882738,2025-07-26 15:10:54.882738,0,legit
857,cbca0583-e590-4a4c-9241-32400a50d98c,c092ca49-9b74-4133-b3d7-f41d1de2b980,c6f8fa41-f779-41f2-8ed5-870283269262,"28.63428386668947,77.26719802328978","28.644279588249248,77.21388936275235",5.42,43.45,wallet,2025-09-02 15:05:30.634623,2025-09-02 16:04:30.634623,0,legit
858,8f797a07-3786-4180-a189-17c81cfd3ca3,cf96bc64-4170-4991-a865-abab7e5f774e,b9d53c17-b458-49f7-b605-cfb88b6b53f9,"28.588721764313895,77.1639725883598","28.707525774041667,77.24489480787132",14.37,130.95,wallet,2025-07-31 09:01:19.013484,2025-07-31 09:13:19.013484,0,legit
859,ce632ac7-8bd8-4077-98c1-9b1ac75192b4,3caa8389-1c4b-45de-a52e-b12ac193b0ad,shared_device_999,"28.561033162676814,77.30322721435967","28.537161622504353,77.13097769113222",17.39,175.13,cash,2025-07-17 07:26:29.439440,2025-07-17 08:05:29.439440,1,short_high_fare
860,02677881-6895-47fd-9bb7-3fd23fdbb91e,cbd30127-de6d-4225-a5cb-e63a6f9a7942,5c93f51f-86af-4b45-9c70-3e7ee0257142,"28.69964193422099,77.31267542603214","28.516991676713552,77.21038694898571",20.93,171.38,card,2025-08-13 23:06:04.626866,2025-08-13 23:37:04.626866,0,legit
861,0104ca81-9e24-4d59-8da7-28532b68f0a4,01116ef3-23c7-42d5-85b5-de26e0f3de0f,e389e17c-3a38-46d5-a48b-e1ce3d1c2214,"28.683369388463987,77.2956751598474","28.589196874420352,77.20256485516438",13.24,153.76,wallet,2025-07-03 22:30:44.362212,2025-07-03 23:01:44.362212,0,legit
862,f2462c36-3436-44b6-ba0e-f370e2889c1e,99563f3f-7f9c-4c36-a9d3-194e69290b3a,d61ad710-0b76-4e88-9996-612a6bdfd6ab,"28.540226627612103,77.15595908803947","28.564410844875262,77.2240232320932",7.22,62.13,wallet,2025-07-01 15:12:47.377543,2025-07-01 15:50:47.377543,0,legit
863,01c9781b-ac50-4719-b8f4-6d911dad3db4,27a3336c-bf53-42bc-bd5e-0b0570be2fdd,d65dae39-21ab-4cd2-8e3e-1e93315136d2,"28.555793514681863,77.17052148221731","28.530952401593634,77.18226255638733",2.75,22.21,card,2025-07-25 00:47:50.038343,2025-07-25 01:04:50.038343,0,legit
864,6d3ed4ef-74ea-4213-9a76-557e3d5a2507,c3fd36b9-d9dc-4780-8aeb-e4014f188dff,175433f3-c1f7-49f0-bd91-0b7f40b31d86,"28.696368351612985,77.20817635900195","28.52980944261565,77.23154828936664",16.82,137.72,cash,2025-08-15 17:21:45.085335,2025-08-15 18:18:45.085335,0,legit
865,f054d10e-46b9-45d8-90e4-f0979327b6ff,b5059a2b-c374-462a-80bc-bdfb53401919,ac24b48a-54f5-4ffd-b065-8c638533ec7a,"28.588458097736584,77.32529901425377","28.580044891425786,77.14061441156005",18.49,160.17,cash,2025-06-15 10:33:34.085316,2025-06-15 11:07:34.085316,0,legit
866,6cc4426a-5ce7-4c1c-8e3f-18146fe92639,5587bb74-8c14-4646-a7df-945e09a15d8e,5a85c857-d194-489a-b446-9fc3ad59e2ad,"28.51901674868817,77.29840718772533","28.65120700861121,77.2541020579465",13.94,164.67,card,2025-08-27 13:59:17.012369,2025-08-27 14:49:17.012369,0,legit
867,907e7524-9f54-437b-9d9a-f881f566aa82,7e73931f-d1c4-4194-bb74-b293581056f7,93ac52d6-4649-4aca-b1b1-e70348fb04a6,"28.575524950362983,77.26537607516558","28.677706562420152,77.15449110410158",15.08,167.57,wallet,2025-08-14 03:41:00.900544,2025-08-14 03:52:00.900544,0,legit
868,93fadca4-9387-4b3a-bd8e-0b41b5bfe9ef,b2773a78-322d-43e6-8765-083be971c73f,ef735328-928f-4c01-83b0-546762859fdd,"28.583711892249415,77.30742717013773","28.559040996351072,77.24466460640477",6.74,66.8,card,2025-07-11 05:14:11.347125,2025-07-11 06:04:11.347125,0,legit
869,4f6f9865-b225-46b1-a614-b2f2868313b6,64ed594b-4c0f-44ef-bf02-649f3ea67873,8df8498f-a5bd-4fe1-a1a2-4f13df2fe23a,"28.60937900254715,77.28503818429775","28.60598502141336,77.21377753082399",7.13,68.48,cash,2025-07-25 02:53:35.112089,2025-07-25 03:44:35.112089,0,legit
870,8e3a386b-82f1-4688-8e1f-7d2a7b506229,572778bc-89ba-42a2-8a1e-b2d929222ca3,a0c5ec95-0efc-448f-8fba-fa2bce780ab3,"28.560296720079208,77.24076122907636","28.703939973063946,77.21727898541427",0.48,478.66,card,2025-07-21 22:03:51.168347,2025-07-21 22:34:51.168347,1,short_high_fare
871,691402cf-5b30-4a49-9de5-24de63c17f90,645a30c6-7e75-4239-8335-d0e3904f8c75,5f640ab4-585f-4b3a-b7f7-1e2e070024d0,"28.609828331530828,77.30734708633862","28.65994623553358,77.18420550292518",13.29,111.94,card,2025-07-21 19:26:08.999114,2025-07-21 20:24:08.999114,0,legit
872,b70cd433-d534-4034-b73f-3a709d2275b1,c4b02bd6-1074-48a6-82cf-231f873e6a08,ff72b099-05fa-4cc7-8847-a2d8de141984,"28.520459201516747,77.17581326638124","28.511566028339082,77.19020092131588",1.69,19.6,cash,2025-07-10 10:42:06.157869,2025-07-10 11:38:06.157869,0,legit
873,b3dc6d02-2a74-4c04-a522-05ad6a047d41,81d15245-e790-406f-8859-97a36f092b9b,13534be2-db62-4a0d-80f1-72e1e45c04fa,"28.602504117088444,77.22302237968023","28.522907468659476,77.32135223172985",12.65,125.94,cash,2025-08-21 07:36:26.918621,2025-08-21 08:34:26.918621,0,legit
874,e1a3f232-9b45-4534-b909-a5d6eda63470,9dda750b-ebc1-4d94-b362-7ca621e13ccd,3d3f56dd-8b33-4e9d-add8-2aeb2e712319,"28.650632899311358,77.18737863675467","28.63888437145861,77.24679030618877",6.06,66.17,card,2025-08-26 17:40:22.811296,2025-08-26 17:57:22.811296,0,legit
875,abdc5581-34de-4538-b907-a3b80d35ce92,eed0ca4d-6170-41e1-a023-e566a1191c2c,d6961679-1dd4-4329-95ae-9c89bb35b147,"28.548885833018087,77.14231137656441","28.70458708578563,77.20539847193238",16.8,191.85,wallet,2025-07-02 08:11:08.660651,2025-07-02 08:53:08.660651,0,legit
876,9511a229-a729-4882-9fab-69be4d22b760,78b51e7f-d40f-4dc6-ada4-d9f3538705c3,93bc4132-66f8-4fdd-beca-540a811eaa83,"28.632657980602527,77.16215027963435","28.698789761027747,77.1569738533643",6.63,58.23,cash,2025-07-11 14:26:07.860992,2025-07-11 14:59:07.860992,0,legit
877,4bead1c0-15be-45fd-b5f7-151071d22268,71bc9885-705e-45d6-aff0-7e2c389e862b,ad174cc0-6cb4-4808-ae99-8f50d181b3bc,"28.54710961277187,77.20630069747928","28.52554099264308,77.17327492201692",3.94,46.56,cash,2025-07-29 18:52:01.115384,2025-07-29 18:57:01.115384,0,legit
878,3031553c-658f-408c-bc33-4c0536cbf845,ec7ac0e1-277a-4a53-b9ea-51ed79a3e046,8f661057-5880-490a-92e2-160e38d695cb,"28.63419355252655,77.28428412308871","28.621024410149126,77.19740461306161",8.79,70.96,cash,2025-08-25 11:13:21.572041,2025-08-25 11:22:21.572041,0,legit
879,cf295821-007d-473b-afdc-84cb0eb6196f,da77d5c1-3269-4fb0-9f6f-03c4b81b042e,77480696-ce8f-48b8-bc5c-77c439772824,"28.647139074526066,77.1485654497435","28.593117912487994,77.19169758067568",6.91,67.12,wallet,2025-08-15 14:59:55.972963,2025-08-15 15:35:55.972963,0,legit
880,606c026d-068c-422f-ab58-eb571838ec3e,9155d554-e5b0-49fe-b26b-79f29e6524fe,383387aa-bc03-40aa-98bc-e65ef1e5db3a,"28.576797735532757,77.31002993934504","28.57822877698533,77.28634602229208",2.37,24.31,cash,2025-06-21 01:41:07.453794,2025-06-21 02:00:07.453794,0,legit
881,fraud_driver_456,fraud_rider_123,618c7588-e6d7-46f8-80f2-c5fc8d425aa8,"28.679056007255046,77.13236386774547","28.60867683693204,77.23246089345052",12.24,111.19,wallet,2025-07-21 21:36:41.416605,2025-07-21 22:21:41.416605,1,short_high_fare
882,c217baa3-8def-451c-907f-6ee3de1ab3ee,3c28b8b5-6c47-4de6-afbf-c812bf71e927,a58d62b9-9f48-4596-b345-81a8a97d614e,"28.584697359960966,77.19344165649291","28.60049158868046,77.27221337965602",8.03,94.53,card,2025-07-20 23:10:39.383681,2025-07-20 23:43:39.383681,0,legit
883,490b2eca-a11c-468a-8a2a-dc8fb2221aa2,dbc53ae1-35fb-4507-80ee-c24b8ca6e70b,98d1797f-a942-47ee-9f9c-bfee3b3382f6,"28.5271338002806,77.18687346745045","28.54175451150207,77.26243349323602",7.7,75.3,card,2025-07-21 05:21:38.318704,2025-07-21 05:52:38.318704,0,legit
884,c2f30004-53d3-4d03-833f-64b808688176,f417afd4-f7d9-41e7-8953-bbb279beaae8,753154f0-cef8-4685-950f-0b12f037940b,"28.678684744836627,77.27862920122509","28.702962675632786,77.14118168478979",13.96,133.95,wallet,2025-07-22 02:32:50.939651,2025-07-22 03:22:50.939651,0,legit
885,f132da21-ce30-4a6f-91c7-793289229582,410009a4-0808-4fa8-94f3-0bb4641faab4,e9f24469-8524-40e6-bd56-275301cfd3b0,"28.566671173412086,77.21758078562644","28.54791352457275,77.15685932137971",6.36,64.19,cash,2025-08-21 13:07:09.734214,2025-08-21 13:14:09.734214,0,legit
886,6e16fb00-4571-408a-b921-f5471d45e0f5,9644fd55-1b80-40ef-9008-6d7b7c6779b8,5ec4c357-29a7-4284-8491-b37f0991829d,"28.53884150626952,77.1984398621329","28.59016983081191,77.14907958743181",7.12,74.64,card,2025-07-31 23:44:25.158922,2025-08-01 00:32:25.158922,0,legit
887,b2cb1f7b-ead1-45d0-adc3-f76c64665a4f,2ec1863e-06e2-40bf-8aa4-cdfc22866637,5b1212a3-3f04-4f8d-b630-759e9a3af2d8,"28.70871718445386,77.1509222407259","28.674496936511964,77.3058795434668",15.87,140.55,card,2025-07-29 09:11:01.941322,2025-07-29 10:11:01.941322,0,legit
888,20b49ce0-15c9-4d56-a7a8-3b8e05894397,f2fe1a2f-f476-4fb8-b645-1ab49eb5964b,eb556f4b-4394-40bc-86b8-c8c49efe23ad,"28.569479138385965,77.3290445677067","28.66520027683893,77.1960325721538",16.39,157.99,card,2025-07-27 08:12:24.250334,2025-07-27 09:12:24.250334,0,legit
889,92093778-7e40-410c-8c9e-7a74a3f00966,df40370e-c004-462c-9e8b-a2913df3c9e9,61873cc4-27ce-47ad-bbff-97cf16cbf3d9,"28.52839469431956,77.23808481992337","28.654043938602932,77.29385293569443",13.75,118.72,card,2025-07-02 18:30:45.251906,2025-07-02 19:27:45.251906,0,legit
890,691d5175-d3c7-411d-8965-36a560065148,82f815b4-6785-4efe-8e65-a70460e76d91,123fdf93-b604-4041-bd5e-17ebbbeab0af,"28.585373061673565,77.28006289429509","28.541076973715377,77.2697927099644",4.55,40.88,card,2025-07-24 17:17:29.732737,2025-07-24 18:12:29.732737,0,legit
891,abc83348-f859-48c1-b326-f2563374435e,81b92d51-f9f5-46a1-991d-cefd4d5c7e8f,ee6d70d2-12cf-4a6b-9386-b601051ca367,"28.588663626769048,77.21670414995432","28.658134976440593,77.19315024545338",7.34,77.22,cash,2025-07-04 14:21:27.566001,2025-07-04 14:45:27.566001,0,legit
892,fraud_driver_456,fraud_rider_123,e2e3abc4-7317-4436-a354-8134cd0e707a,"28.543142631875178,77.18450823447594","28.523100667576443,77.13898256349091",4.97,58.81,card,2025-08-13 07:33:40.796551,2025-08-13 07:51:40.796551,1,short_high_fare
893,a41b03d9-86b6-46cf-9743-67db6d9930de,c69629c7-7960-4e1c-aac0-4fc1397dfd09,ca9acc46-66e7-440c-b041-0114516738f1,"28.583843704258655,77.2795361073512","28.61987665802504,77.13792970781171",14.61,123.42,cash,2025-08-20 10:06:40.702697,2025-08-20 10:52:40.702697,0,legit
894,3a6975fc-0ced-4c79-8e00-ef70416a3b79,d122358a-ffcb-4414-b5b5-55a31a116c14,a5bcfcb6-acfc-4f17-82de-b5b4d6eb7578,"28.65373265478223,77.15270058123485","28.613196734205516,77.20026379661367",6.25,59.01,cash,2025-07-06 23:25:50.369184,2025-07-06 23:59:50.369184,0,legit
895,51f38fcb-b81d-473f-a475-f29f9b2eae19,f4a3a80d-a8e3-4f70-add8-001a50d10c76,4b4a3245-56f5-49c4-b0c3-ecb7c7529dcb,"28.66750158156854,77.31320550464173","28.555598831756903,77.14407372748367",20.28,224.47,cash,2025-08-25 16:30:41.097800,2025-08-25 17:16:41.097800,0,legit
896,c966fb44-7966-4ffd-b39e-bb0fce407768,b5b00260-b279-468f-bc52-3cf1c6d13bb2,aba27ef8-e842-439f-9709-0cff2e3da847,"28.516368450858238,77.20587572484769","28.67734607506412,77.16760602553137",16.55,174.74,cash,2025-07-31 21:33:22.466600,2025-07-31 22:07:22.466600,0,legit
897,14f07ce7-f68a-48cf-9f07-d404a14e4a85,1f98196b-019f-4c57-97d8-300d1988888d,1764776f-8464-45c5-82b1-ca6be19ecfa7,"28.51124603790189,77.24098170878935","28.635129317970787,77.19512357119054",13.21,111.44,card,2025-09-06 07:09:00.093430,2025-09-06 07:55:00.093430,0,legit
898,3964916a-9992-4e24-9666-95d14e66ed67,89710073-f3d0-44d7-a7c7-6374cd19f51d,44deed2e-533f-477b-8edf-c16966435422,"28.692707898503958,77.1557143732222","28.552769748032084,77.19909741654247",14.65,118.23,card,2025-07-18 10:35:09.647065,2025-07-18 10:51:09.647065,0,legit
899,dad0ff83-5e37-4040-b32e-91210d33e3db,6e981c23-16d6-4fe9-af4e-de93106485f0,132c65c4-3fa5-48f9-ad97-5f22a704647b,"28.693005929690223,77.3253570724729","28.60175215322747,77.16078272992095",18.82,225.06,cash,2025-09-01 01:00:23.495333,2025-09-01 01:54:23.495333,0,legit
900,a4f24e4e-af37-4b11-9f50-ce9ee343d1d9,6d97f607-b5e1-4907-bfdf-27a7a7d163c6,1f0817cd-6b7f-4f7a-b8df-6d8d2981683c,"28.698871487837703,77.32164772892023","28.56366413119072,77.13405631655255",23.12,226.61,wallet,2025-06-17 03:55:48.774377,2025-06-17 04:08:48.774377,0,legit
901,0c55bf8d-a404-4466-87ac-ad99e098de52,e562a732-374f-423b-8f89-f99dd1ab6379,ac42995b-2ec1-466d-bea5-de6efd8cddd8,"28.66829037818213,77.24886864748107","28.647045037996286,77.32501128850066",7.91,81.41,wallet,2025-07-26 13:14:02.216600,2025-07-26 14:01:02.216600,0,legit
902,c018f0e1-2b6c-468f-92e2-97f27ea42790,4da73939-5eba-4b55-9755-d6e737a575b7,3c3b79ed-aada-4a97-a2aa-5ab274732874,"28.69544994421658,77.26731895475669","28.51666937999587,77.1792843476624",19.93,213.21,cash,2025-08-11 13:11:46.304417,2025-08-11 13:30:46.304417,0,legit
903,b0116d78-c131-4ade-bfbd-c81d7b4bc187,d1b8c60a-491d-4480-af0d-2eb8e9f704c9,59370c87-189a-481a-bc01-d64509f9dcb3,"28.594827277269513,77.22856604257576","28.601374789320488,77.32129290663232",0.45,650.44,wallet,2025-08-17 11:52:57.159225,2025-08-17 12:45:57.159225,1,short_high_fare
904,fcd263ca-e51c-42c1-9f9c-97bdd1d6a738,59d1a9b2-a08b-456e-af37-e15f7791ac82,f5c8d78e-ce7d-4360-9b73-398152304bf7,"28.608855545498336,77.30736448187997","28.544903314214416,77.15892313029632",16.16,163.21,card,2025-07-15 14:33:45.476342,2025-07-15 14:55:45.476342,0,legit
905,4dee7f74-227e-49a3-9440-819cc7635a75,4c528cdb-cd45-4019-92cf-dd99a96ecaed,417395f0-1e1f-4837-b6f5-eed8a3afc6df,"28.51672107129586,77.24401100726975","28.700884522212625,77.30216474936667",19.31,191.06,wallet,2025-07-31 16:01:50.997255,2025-07-31 16:25:50.997255,0,legit
906,80db0266-026a-436d-a413-493f8b1e1586,f4095cfa-8cd1-413b-b669-8e1a847982ec,d85c5a43-c217-4aba-8106-b6f038268a29,"28.65181221048537,77.32128089423973","28.531363524419557,77.13929543490022",21.82,232.77,wallet,2025-06-30 18:20:26.409212,2025-06-30 19:11:26.409212,0,legit
907,4f125e2c-a2dd-4c91-b77d-822779f528c1,3f4fc1aa-f73b-4054-975d-6482612b31ff,79e01799-f798-4c2a-807e-98b729a5140c,"28.70075936876658,77.29882424571977","28.678093034840078,77.22562971836088",7.66,66.58,wallet,2025-07-22 14:19:18.529901,2025-07-22 14:46:18.529901,0,legit
908,1a49f387-a7f0-437d-93e8-1e0261325b7c,04d16466-cbc0-43b1-a295-3cb57234d194,39bc01ad-bf22-4437-bbb1-f6c75b577b6f,"28.70096201851848,77.31289824835649","28.629868363603073,77.14590066156335",18.15,208.07,card,2025-07-05 18:55:54.670303,2025-07-05 19:51:54.670303,0,legit
909,b942dd7c-a3aa-446f-9469-931173e73daf,eb50f701-49ca-4d59-9bed-de36c7a5f9fe,58c03003-9076-4a03-8341-e5d4e13d91ef,"28.605001086228384,77.274653019089","28.55012113189481,77.18545679989322",10.47,106.53,cash,2025-08-17 00:52:21.894451,2025-08-17 01:48:21.894451,0,legit
910,a69483cc-c916-4091-add1-c287d30bba7b,44cc2066-c581-4bcc-9711-b89b75a3c575,736f9efa-b497-456f-9ad7-cacb90340e59,"28.60077618680961,77.13127339286697","28.61955233009325,77.23624545698716",10.66,125.73,card,2025-06-29 17:41:50.746864,2025-06-29 18:17:50.746864,0,legit
911,e6b7b39a-ac50-41b2-8bc4-e6e17621f42f,e39ec2d7-ab4e-4cc3-a1c7-023b6d73de0c,bd85ce79-b8a8-4cac-b358-b299d2da390f,"28.525962936599115,77.23420203272975","28.6132687402855,77.25385137201351",8.95,89.21,wallet,2025-07-05 16:54:23.728215,2025-07-05 17:29:23.728215,0,legit
912,fe6ec9a0-0ec0-4ac3-94f6-bf8d60ce6ec3,42776481-be8b-47d5-9f5d-b7e272ffb164,9d82b439-4522-4df3-b56a-a12b6ad64110,"28.709189926802196,77.29383802978124","28.52419523633124,77.13183705378913",24.59,277.91,card,2025-06-25 19:08:12.182459,2025-06-25 19:17:12.182459,0,legit
913,12f7201d-71f8-4b29-bccb-634721156d6d,23d9fa2a-4f9f-4938-b094-dff416186300,d5ebcf88-8e1e-4bf7-9e0e-232143ad5560,"28.518083876421763,77.21926735200998","28.70798599842636,77.15358808938896",20.09,224.67,cash,2025-07-15 12:33:09.750166,2025-07-15 12:39:09.750166,0,legit
914,a904bb44-45f8-45ed-a91d-4e318d448a11,37a79b92-702a-4b00-a32a-60b9d95eba3e,shared_device_999,"28.61219696370815,77.16692337380948","28.603432431197685,77.22856408125551",6.23,50.84,cash,2025-06-26 09:16:55.175688,2025-06-26 09:52:55.175688,1,device_reuse
915,41afeb28-0bf2-47b8-ac18-983e13e539aa,82d382b6-212d-48b9-840f-0c129722ca5f,3962f047-eee0-4d38-bb79-6f4c6266da8f,"28.67868870629888,77.21605982712953","28.597758637462302,77.30751133801589",12.21,139.73,card,2025-09-06 02:43:12.828562,2025-09-06 03:32:12.828562,0,legit
916,b213101c-8b53-4e73-997f-c6eb3d12d956,6135548a-7086-492d-8f82-fc76b797df9d,8656c150-ea8f-451e-8ebd-d9e9c761a478,"28.557101014613938,77.27484958893557","28.543797952627713,77.29658197507115",2.55,30.28,cash,2025-08-24 04:59:32.160313,2025-08-24 05:30:32.160313,0,legit
917,cde9fa0d-86f2-4ab0-aa69-836e3d23ffe8,977c5be2-b244-4afa-ab99-b29fc58a890d,bdf2f958-b30a-443d-8583-9fef83018765,"28.56566564578978,77.27692972400912","28.5303799112171,77.25058113972705",4.4,45.7,wallet,2025-07-20 00:13:47.145675,2025-07-20 00:22:47.145675,0,legit
918,dec1477a-7a92-4b69-92ec-3c10d6ab674a,5468f79d-50c2-4731-94de-d7b06f1f87e1,555ade76-5109-492c-b3ff-79e68c9dce96,"28.599849272223263,77.1776602049048","28.647395514125442,77.2412880088644",7.94,70.34,card,2025-08-28 01:57:45.512187,2025-08-28 02:56:45.512187,0,legit
919,5e931b45-ea3c-4543-9176-8e1baaf02e04,0a34297e-df6c-41f4-9f75-e848e89c5c89,05cb0375-92b2-42bb-b0bd-b49328f7f3a5,"28.632261159237164,77.15045979030234","28.7087983083517,77.22225317348173",10.49,107.04,card,2025-07-14 05:20:02.898117,2025-07-14 05:49:02.898117,0,legit
920,f26f7b15-8f91-46d0-8fc4-e931f8deb08f,4093ac94-fedb-4992-af0f-3dd5f7531692,644dfd25-e886-41f5-89fe-c5e4d0518c51,"28.57018644542002,77.20047520445142","28.578128268364168,77.18853552283532",1.43,14.1,wallet,2025-07-21 23:02:55.240795,2025-07-21 23:10:55.240795,0,legit
921,9a6f847d-02cd-4e87-a3fd-7389711f50a5,9f80a7ab-4c92-4c8d-afc9-0128a81caa24,4f12874b-c843-41e3-8c77-b6bc7081c253,"28.623804037295077,77.13244509262884","28.541137192572716,77.26416349901224",15.55,182.57,cash,2025-09-02 21:23:39.168502,2025-09-02 22:06:39.168502,0,legit
